Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Bubble1	Bubble2	Bubble3	Twi4d_1	Twi4d_2	Twi4d_3	BLAST.Hit	Trinotate.Descr	Emapper.Annotation
NV2.15378	328.804764511852	7.34640824513763	0.575786619286904	11.0221530555842	2.98824634039632e-28	8.73944960273588e-27	4.96368568760929	5.91276245913362	3.13679166962102	817.652200839552	845.205017434825	549.373288582193	NA	NA	NA
NV2.15379	131.44667622234	-1.93065835481225	0.176342574306461	-5.27755908334923	1.30916000809639e-07	1.16432872216733e-06	181.174527597739	210.888527709099	232.122583551956	64.8752772211956	54.892582314668	44.6644950066824	Fukutin-related protein [Tupaia chinensis]	Fukutin-related protein;	LicD family
NV2.15386	109.673313900405	2.28468272328362	0.334722964993552	3.83804775184268	0.000124016368825093	0.000792744578933678	57.0823854075068	47.302099673069	21.9575416873472	148.765721903776	166.085249054637	282.662446970861	UPF0419 protein C12orf48-like protein [Crassostrea gigas]	PCNA-interacting partner;	NA
NV2.15387	166.830836727348	1.74000073209984	0.175514722128343	4.21617470675036	2.48481284842038e-05	0.0001746294649291	62.0460710951161	90.6623577067155	112.924500106357	314.309532744068	280.09292001587	318.394042976207	Serine/threonine-protein kinase mos [Cuculus canorus]	Serine/threonine-protein kinase mos {ECO:0000250|UniProtKB:P10741};	NA
NV2.15395	34.5539899739252	-2.51985190962025	0.336213456480901	-4.52049696501838	6.16946296473592e-06	4.66056718457521e-05	71.9734424703347	80.8077536081595	65.8726250620415	10.0668533619097	16.8900253275902	11.4851558588612	cytochrome P450 17alpha-hydroxylase/17, 20-lyase [Branchiostoma belcheri]	Steroid 17-alpha-hydroxylase/17,20 lyase;	cytochrome P450
NV2.15402	94.7540772967345	-1.75723452083456	0.193105329667746	-3.92135484886638	8.80524830233281e-05	0.000576076886652272	148.910570628279	153.731823937474	144.292416802567	48.0971882846795	39.4100590977104	44.0264307923012	pantetheinase precursor [Rattus norvegicus]	Pantetheinase;	Biotinidase
NV2.1544	166.571945747563	-1.95228245375201	0.155002361841113	-6.14366415092541	8.06392532837983e-10	8.81974107281589e-09	215.920327411004	208.917606889388	255.648521074113	60.9603898026752	61.2263418125144	54.8735224367812	NA	NA	NA
NV2.15445	8221.24076614695	-7.96350646973574	0.204959802985828	-33.9749861596873	5.21691321514307e-253	2.56164167582512e-250	3491.95288123314	3835.41191515801	3315.58879478942	19.5744370926021	17.5937763829064	5.10451371504941	NA	NA	NA
NV2.15447	1878.02531545703	-8.06996057718759	0.43063916959556	-16.417365340518	1.4367101243742e-60	9.3406181918809e-59	719.734424703347	701.64781181719	610.105979741289	3.35561778730322	2.11125316594877	1.91419264314353	NA	NA	NA
NV2.15473	575.841851889608	2.14289453896627	0.229883212335407	4.97163114851011	6.63919287213839e-07	5.5452417099924e-06	248.184284380464	317.318251973504	269.764083587408	965.858653112111	926.136388796194	1801.25527719806	NA	NA	NA
NV2.15474	146.004644753804	5.82878077475229	1.1918765803988	4.05141006557625	5.0909894243312e-05	0.000343379478600154	0	0	1.56839583481051	31.8783689793806	38.0025569870779	51.0451371504941	NA	NA	NA
NV2.15483	49.5102619905845	2.69811867714518	0.46035345529048	3.68872799287164	0.00022537801121455	0.00139157124793259	9.92737137521858	15.7673665576897	4.70518750443154	71.5865127958021	63.3375949784631	55.5115866511624	GJ12855 [Drosophila virilis]	NA	Protein of unknown function (DUF229)
NV2.15488	269.218454131672	-1.88713274748572	0.228986820151601	-3.87416510215912	0.00010699086255434	0.000690537012937195	426.876969134399	404.038768040797	428.17206290327	129.750554442391	146.380219505781	64.4444856524988	PREDICTED: E3 ubiquitin-protein ligase RNF144B [Calypte anna]	Probable E3 ubiquitin-protein ligase RNF144A-A;	Ring finger protein
NV2.15493	606.31462709882	-2.45750723356088	0.13639433728441	-10.6859805368728	1.18391293557305e-26	3.2534066958553e-25	1134.20217961872	1176.63972936759	1218.64356364777	236.01178437366	237.867856696895	169.087016811012	NA	NA	NA
NV2.15494	2899.11416854096	3.52109379285577	0.158043789789279	15.9518687587609	2.76497760894777e-57	1.7062226694443e-55	573.305696918873	660.258474603254	622.653146419773	6125.68027072203	6079.00161582183	9128.14665093711	NA	NA	NA
NV2.15495	14.6762177375296	3.31312129370001	0.729570884812161	3.17052303189917	0.00152164769258551	0.00832622413371057	2.48184284380464	5.91276245913362	1.56839583481051	35.793256397901	38.0025569870779	22.9703117177224	NA	NA	NA
NV2.15496	107.339864243834	2.4779120050693	0.254868634382352	5.7987206179798	6.68227506963672e-09	6.79109861243745e-08	32.2639569694604	39.4184163942241	32.9363125310208	180.644090883157	177.345265939697	225.236667676555	NA	NA	NA
NV2.15497	87.527519650337	2.37427998153206	0.25720587391079	5.34311273936427	9.13638989024656e-08	8.26750237449615e-07	39.7094855008743	37.4474955745129	17.2523541829156	161.069653790555	159.75148955679	146.116705093289	NA	NA	NA
NV2.15502	151.771428006018	5.05576213268617	0.408966902844589	9.91709134523142	3.50830917834652e-23	8.20320062139947e-22	9.92737137521858	9.85460409855604	9.41037500886307	279.075545977385	286.426679513717	401.980455060141	NA	NA	NA
NV2.15508	201.660723240605	2.87523589844515	0.294717750720701	6.36281966002883	1.98083218224149e-10	2.26889795509171e-09	67.0097567827254	47.302099673069	43.9150833746943	304.242679382159	280.09292001587	558.306187583529	Mitochondrial fission regulator 1 [Chaetura pelagica]	Mitochondrial fission regulator 1;	mitochondrial fission regulator 1
NV2.15509	447.90932628153	1.75933082298291	0.223340172290117	3.39988464769581	0.000674142865747844	0.00389920388468352	210.956641723395	220.743131807655	233.690979386766	606.248280239449	612.263418125144	1038.13047679817	PREDICTED: armadillo repeat-containing protein 1 [Heterocephalus glaber]	Armadillo repeat-containing protein 1;	armadillo repeat-containing protein 1
NV2.15516	3382.20770215606	2.81231351612017	0.219087185412537	8.27211099867669	1.31607688458648e-16	2.26120429000913e-15	923.245537895328	865.23423985322	942.605896721118	4715.76153042346	4790.43343353776	9678.79606794807	ribonucleoside-diphosphate reductase subunit M2 [Danio rerio]	Ribonucleoside-diphosphate reductase subunit M2;	ribonucleotide reductase M2
NV2.15517	794.336549808518	4.31936575515596	0.274151537568905	12.1077772701591	9.60621064365536e-34	3.33164097397705e-32	99.2737137521858	72.9240703293147	70.5778125664731	1268.42352360062	1204.11805564612	2325.10599720501	Ribonucleotide reductase M2 polypeptide [Danio rerio]	Ribonucleoside-diphosphate reductase subunit M2;	ribonucleotide reductase M2
NV2.15540	429.241531106801	-3.12755360285538	0.135495719009529	-15.7019986934477	1.46551053153891e-55	8.65346867341282e-54	707.325210484324	756.833594769104	723.030479847646	83.8904446825806	92.8951393017459	74.0154488682165	RecName: Full=Carbonic anhydrase 2; AltName: Full=Carbonate dehydratase II; AltName: Full=Carbonic anhydrase II; Short=CA-II	Carbonic anhydrase 2;	Carbonic AnHydrase
NV2.15543	501.39027500667	1.89833961888388	0.158281402632205	5.67558540640009	1.38215162568857e-08	1.35806040988537e-07	258.111655755683	181.324715413431	214.87022936904	792.485067434778	767.792401350036	863.300882057732	NA	Zinc finger protein 431;	Zinc finger, C2H2 type
NV2.15546	1011.21703646965	3.01466772347182	0.190093732014283	10.5982859199189	3.03491579859395e-26	8.14798473179345e-25	263.075341443292	210.888527709099	222.712208543093	2219.18189666986	2088.02938112333	1301.01293312322	peptidase M1 membrane alanine aminopeptidase (trf2/trf3) [uncultured marine thaumarchaeote KM3_73_E02]	Puromycin-sensitive aminopeptidase;	Aminopeptidase
NV2.15568	1653.27444726982	-2.10618101916658	0.097420657850529	-11.3546864040251	7.02916512886185e-30	2.15364847519595e-28	2553.81628627498	2388.75603348998	2360.43573138982	562.625249004507	523.590785155295	608.075196305261	transcobalamin II precursor [Xenopus (Silurana) tropicalis]	Gastric intrinsic factor;	Eukaryotic cobalamin-binding protein
NV2.15569	37.5249785495789	-2.40651444913277	0.2834413151578	-4.96227745891501	6.96713722373878e-07	5.80097338053288e-06	67.0097567827254	84.7495952475819	89.3985625841992	12.3039318867785	13.3712700510089	20.4180548601976	Two pore potassium channel protein sup-9 [Trichinella spiralis]	Potassium channel subfamily K member 9;	Potassium channel subfamily K member
NV2.15587	802.36573044562	-1.85758796545235	0.111304093131278	-7.70490950805249	1.30936041514852e-14	1.98467554721822e-13	1288.07643593461	1308.69142428824	1279.81100120538	388.692393695957	389.17433358989	291.595345972198	NA	Protein NLRC3;	NLR family, CARD domain containing 4
NV2.15601	82.3639591565731	-5.27448582852134	0.340799037736861	-12.5425407797711	4.36763899266921e-36	1.60109579497475e-34	240.738755849051	179.35379459372	213.30183353423	5.59269631217204	4.22250633189754	6.38064214381177	NA	NA	NA
NV2.15603	511.676292786254	-2.81028649796542	0.350750051111401	-5.16118669756217	2.45389300553941e-07	2.1286466569205e-06	712.288896171933	676.025841160944	679.115396472952	127.513475917522	137.23145578667	29.9890180759153	Phospholipase A2 [Dicentrarchus labrax]	NA	NA
NV2.15628	823.966426783389	-2.28887861543993	0.380866141368791	-3.38407244815159	0.00071419155305341	0.00412271019856119	1630.57074837965	1334.31339494449	1405.28266799022	157.714036003251	144.972717395149	591.485526731351	NA	NA	NA
NV2.15629	47.0810991726108	-3.29959952187096	0.352909291841274	-6.51612064355971	7.2148954340873e-11	8.53663499712333e-10	86.8644995331626	74.8949911490259	62.7358333924205	6.15196594338924	2.81500422126503	13.3993485020047	NA	NA	NA
NV2.1563	37.0884144264055	3.30164862920416	0.559180137445822	4.11611299306418	3.85315460718663e-05	0.000264226430780945	2.48184284380464	7.88368327884483	6.27358333924205	71.0272431645849	65.4488481444119	34.4554675765835	NA	NA	NA
NV2.15630	1135.76486172454	-3.12548331721343	0.137613749555091	-15.4452830773464	8.117047811286e-54	4.56192756357787e-52	1784.44500469554	2061.58317741792	1922.85329347769	183.440439039243	196.346544433236	282.02438275648	BnaC02g48590D [Brassica napus]	NA	NA
NV2.15632	459.922240416681	-3.07550887923745	0.391092792077477	-5.30694740808794	1.1147632423476e-07	9.99057028768678e-07	821.489981299337	778.513723785927	857.91252164135	48.0971882846795	45.7438185955567	197.799906458165	NA	NA	NA
NV2.15635	244.677863982492	1.84116334850208	0.232001179551645	3.62568565439052	0.000288195757807191	0.00175446807338479	89.3463423769672	147.819061478341	122.33487511522	364.0845299224	360.320540321924	573.619728728678	UPF0573 protein C2orf70 [Macaca mulatta]	UPF0573 protein C2orf70 homolog A;	chromosome 2 open reading frame 70
NV2.15638	97.8350953375307	2.74927507502598	0.285439912693653	6.12834784917896	8.87962864682412e-10	9.67221196270235e-09	49.6368568760929	19.7092081971121	29.7995208613997	229.300548799054	248.424122526639	168.448952596631	NA	NA	NA
NV2.15643	487.649477957828	-1.37392038922855	0.0951392076537249	-3.93024493739212	8.48593710163594e-05	0.000556552198170211	610.533339575943	593.247166733073	639.905500602689	235.452514742443	252.646628858536	225.236667676555	NA	NA	NA
NV2.15661	38.2883129360555	-2.73985693122247	0.490608493333416	-3.54632452324887	0.000390644812331104	0.00233772981183004	27.3002712818511	45.3311788533578	32.9363125310208	5.03342668095483	9.8525147744276	1.27612842876235	NA	NA	NA
NV2.15673	983.611959568484	-5.50671352625788	0.203360152404136	-22.1612418803745	8.12781511816329e-109	1.09896306007108e-106	4906.60330220178	4627.72208468191	4480.90690005363	121.361509974133	121.045181514396	65.7206140812612	NA	NA	NA
NV2.15691	740.397621089476	2.44360098470597	0.302196542859115	4.77702680198754	1.77906068865074e-06	1.43207477953124e-05	201.029270348176	224.684973447078	233.690979386766	1508.3501953928	1546.84481958513	537.250068508951	NA	NA	NA
NV2.15698	52.7152162278128	-3.73932908902151	0.345435597459734	-7.93007179678643	2.19019226278554e-15	3.47211532976341e-14	96.7918709083811	163.58642803603	178.797125168398	12.3039318867785	10.5562658297439	10.2090274300988	NA	NA	NA
NV2.15701	10.4957448073324	5.26102978138895	1.2380412042861	3.44175118456257	0.000577961600055597	0.00337322036141301	0	1.97092081971121	0	31.8783689793806	29.5575443232828	19.7799906458165	NA	NA	NA
NV2.15709	134.041199142116	-3.66567536002924	0.203820646229033	-13.0785345319424	4.36779800644754e-39	1.74142613252788e-37	352.42168382026	319.289172793216	404.646125381112	24.607863773557	28.8537932679665	31.9032107190588	NA	NA	NA
NV2.15715	122.590838794036	-2.20122980236617	0.231324538231469	-5.19283346051332	2.07117444484975e-07	1.81181640724104e-06	196.065584660567	165.557348855741	228.985791882335	38.0303349227699	36.5950548764454	54.2354582224	NA	NA	NA
NV2.15716	69.6452708294106	-3.15344908499156	0.249568761819924	-8.62868040570468	6.20638461457775e-18	1.1545855485883e-16	181.174527597739	189.208398692276	174.091937663967	26.8449422984258	20.4087806041715	13.3993485020047	NA	NA	NA
NV2.15728	79.0746824564731	2.5423519328154	0.271317143279636	5.68468292925285	1.31055576335912e-08	1.29043060625424e-07	24.8184284380464	17.7382873774009	29.7995208613997	137.580329279432	147.083970561098	143.564448235765	NA	NA	NA
NV2.15737	68.4459110526584	-2.21384356288198	0.388484691482061	-3.12455957595445	0.00178071458118476	0.00963920898471901	54.6005425637022	29.5638122956681	34.5047083658313	11.1853926243441	11.2600168850601	2.55225685752471	NA	NA	NA
NV2.15738	83.0563420057223	2.8533869329027	0.291649450567659	6.35484458926741	2.08637445966768e-10	2.38101902403299e-09	22.3365855942418	21.6801290168233	21.9575416873472	154.358418215948	163.270244833372	158.877989380913	NA	NA	NA
NV2.15739	159.961646434761	2.64337597797683	0.235366590416941	6.98219732488652	2.90598567027818e-12	3.7778887496724e-11	49.6368568760929	57.156703771625	40.7782917050733	315.428072006503	319.502979113581	278.195997470193	NA	NA	NA
NV2.15750	98.5654491764496	-1.88336099203945	0.239287431083792	-3.69163139091129	0.000222820237934038	0.00137623396875578	116.646613658818	98.5460409855604	98.8089375930623	34.1154475042494	33.0762995998641	17.2277337882918	alpha-1A adrenoceptor variant 3a [Macaca mulatta]	Alpha-1A adrenergic receptor;	adrenoceptor alpha
NV2.15756	41.3696416328733	2.53186916610307	0.398798951223133	3.84120660649874	0.000122431010088668	0.00078368446560702	19.8547427504372	11.8255249182672	9.41037500886307	91.7202195196214	73.893860808207	60.6161003662118	NA	NA	NA
NV2.15759	19.1204600279527	4.05801737881989	0.779127720078792	3.92492437377357	8.67569893088147e-05	0.000568198899092023	0	3.94184163942241	3.13679166962102	45.3008401285935	42.9288143742917	40.1980455060141	NA	NA	NA
NV2.15766	66.4664874472547	7.10019768738593	1.03730294910651	5.88082555114723	4.08225238858882e-09	4.21531529157049e-08	2.48184284380464	1.97092081971121	0	200.777797606976	180.864021216278	151.221218808339	N-acetyltransferase GCN5 [Burkholderia sp. BT03]	Uncharacterized protein F36G3.2;	Inherit from COG: acetyltransferase
NV2.15775	99.382886251972	1.98635063182285	0.228464264128191	4.31730816014799	1.5794357870593e-05	0.000113261692354879	42.191328344679	35.4765747548017	47.0518750443154	162.747462684206	149.195223727046	185.676686384922	PREDICTED: DNA repair and recombination protein RAD54B isoform X2 [Pteropus alecto]	DNA repair and recombination protein RAD54B;	S. cerevisiae
NV2.15776	2500.04046493465	1.73982665348633	0.18403232497964	4.02009078333485	5.8175719097213e-05	0.000389626971512885	1092.01085127404	1016.99514297098	944.174292555928	4018.91156992683	3905.11460594991	2264.4898968388	Helicase domino [Cerapachys biroi]	Helicase domino;	INO80 homolog (S. cerevisiae)
NV2.15782	15.125697580529	6.59049028413718	1.2972632260644	4.30944944080274	1.63661467494351e-05	0.000117271863363176	0	0	0	20.6929763550365	20.4087806041715	63.8064214381177	NA	NA	NA
NV2.15787	62.8860494430507	-4.80893127507254	0.341009052574637	-11.169589916499	5.74454777603633e-29	1.72604697186895e-27	225.847698786223	208.917606889388	202.323062690556	8.38904446825805	11.9637679403764	2.55225685752471	NA	NA	NA
NV2.15793	329.873346868398	-2.03984107399488	0.140915554205494	-7.37917882704778	1.59268790365505e-13	2.26336356392228e-12	637.833610857794	699.676890997479	718.325292343215	166.103080471509	132.305198399456	201.628291744452	NA	NA	NA
NV2.15808	173.187129466286	3.59002546987276	0.339927756787147	7.61934092806243	2.5497420985835e-14	3.79693837330164e-13	27.3002712818511	19.7092081971121	39.2098958702628	437.90812124307	415.213122636592	204.180548601977	NA	Protein eva-1 homolog C;	Galactose binding lectin domain
NV2.15812	475.804794085242	1.36756019266562	0.106364970428081	3.45565077662616	0.00054896606422457	0.00321404386330915	253.147970068074	260.161548201879	225.849000212714	626.381986963268	664.340996218547	606.161003662118	Lethal(3)malignant brain tumor-like 3 protein [Columba livia]	Lethal(3)malignant brain tumor-like protein 3;	L(3)mbt-like
NV2.15815	151.216683586766	2.14698795875557	0.368264925824053	3.11457290207315	0.00184211428698699	0.00993123677575563	57.0823854075068	47.302099673069	43.9150833746943	246.07863773557	313.169219615734	93.1573752996518	PREDICTED: translational activator GCN1 [Bos taurus]	NA	NA
NV2.15816	555.469521052096	2.07091048580948	0.159191181771771	6.72719728499046	1.72962164525609e-11	2.15440656066979e-10	238.256913005246	199.063002790832	185.07070850764	928.387587820558	858.576287485834	805.875102763426	NA	NA	NA
NV2.15818	1683.61689135151	2.08901510980554	0.277199356513698	3.92863505710096	8.54293680984387e-05	0.000560093668077571	503.814097292343	502.584809026358	478.360729617206	2639.7526593452	2689.73653341873	985.809211218918	NA	NA	NA
NV2.15827	410.92615452735	1.55974003281877	0.172997278777921	3.23554241299552	0.00121411846463677	0.00673631770194988	196.065584660567	260.161548201879	192.912687681693	533.543228181212	596.07714385287	784.180919474466	NA	NA	NA
NV2.15830	316.26326868093	2.34184434365788	0.169390026908369	7.92162542357792	2.3442562230491e-15	3.70690481914179e-14	101.75555659599	100.516961805272	106.650916767115	516.765139244696	468.698202840627	583.828756158777	NA	NA	NA
NV2.15837	119.275722331683	1.81771487934275	0.234754737973105	3.48327316587083	0.000495322675089309	0.00291921219030051	57.0823854075068	59.1276245913362	59.5990417227995	192.388753138718	205.495308152347	223.322475033412	NA	SH3 and PX domain-containing protein 2B;	SH3 and PX domains
NV2.15842	108.592043557649	-3.15608806089114	0.229762879127444	-9.38397041802043	6.35341123122224e-21	1.35638787372284e-19	196.065584660567	177.382873774009	228.985791882335	20.1337067238193	19.0012784935389	28.7128896471529	CRE-RAB-10 protein [Caenorhabditis remanei]	Ras-related protein Rab-13;	member RAS oncogene family
NV2.15844	225.819389943828	1.764710053965	0.182198956206025	4.19711544944469	2.70336142803369e-05	0.000188991353492854	131.537670721646	122.197090822095	89.3985625841992	374.151383284309	344.13426604965	429.417216278532	NA	NA	NA
NV2.15854	107.079570930795	5.13274281514	0.499351574061959	8.27621865997606	1.27148421033445e-16	2.18861843917256e-15	9.92737137521858	7.88368327884483	3.13679166962102	186.236787195329	211.829067650193	287.128896471529	poly-gamma-glutamate synthesis protein precursor [Hydra vulgaris]	Capsule biosynthesis protein CapA;	PGA_cap
NV2.15858	130.540811377067	-2.62353565696978	0.332475730820093	-4.88317042860579	1.0439356630629e-06	8.58853418742978e-06	32.2639569694604	65.0403870504698	58.030645887989	6.71123557460644	6.33375949784631	12.7612842876235	Dual oxidase 2 [Crassostrea gigas]	NA	NA
NV2.15861	56.6834433048793	-2.06248364223101	0.258558102151095	-4.10926454592446	3.96921175068411e-05	0.000271387035749413	96.7918709083811	110.371565903828	87.8301667493887	21.2522459862537	21.1125316594877	28.0748254327718	NA	NA	NA
NV2.15864	28.8788486735856	3.05400071735889	0.643052972825	3.19413921427879	0.00140248466956965	0.00771263231638668	4.96368568760929	3.94184163942241	4.70518750443154	27.9634815608602	26.0387890467015	58.7019077230682	NA	NA	Inherit from KOG: Growth factor receptor
NV2.15872	1046.33894856469	4.88754648878984	0.301147595813051	12.9091068394356	3.99912726844244e-38	1.55782287477803e-36	104.237399439795	67.011307870181	108.219312601925	3517.80598035621	3404.04385456474	1355.24839134562	NA	NA	to nematocyst outer wall antigen Hydra magnipapillata
NV2.15874	171.231671858077	1.82232050685936	0.179962997714028	4.56938658115749	4.89153791946184e-06	3.74215686917747e-05	69.49159962653	80.8077536081595	97.2405417582518	300.327791963638	330.059244943325	260.968263681901	Synaptic vesicle 2-related protein [Zootermopsis nevadensis]	Synaptic vesicle 2-related protein;	SV2 related protein homolog (rat)
NV2.15875	451.94839956319	-6.35554750705757	0.213282633663343	-25.1100964718537	3.8582525940459e-139	6.54464865020932e-137	2156.72143126624	2024.13568184341	2054.59854360177	34.1154475042494	27.446291157334	14.0374127163859	NA	NA	NA
NV2.15888	523.844879629652	2.20263997080168	0.243970012815028	4.92945816137451	8.2457991585252e-07	6.81392234273347e-06	186.138213285348	210.888527709099	219.575416873472	1172.22914703126	1123.18668428475	550.011352796574	NA	NA	NA
NV2.159	59.8450852917631	-2.47548799535054	0.392275920096704	-3.76135245565622	0.000168997097784728	0.00105674157089988	39.7094855008743	25.6219706562457	36.0731042006418	8.38904446825805	6.33375949784631	3.19032107190588	NA	NA	NA
NV2.15900	345.723778201283	-1.54535977606302	0.131980175442944	-4.13213404386464	3.59410710661472e-05	0.000247828693652343	245.70244153666	244.39418164419	218.007021038661	90.601680257187	77.4126160847883	72.1012562250729	NA	NA	NA
NV2.15911	48.3766519577403	-6.50423106895353	1.26244004952798	-4.35999402190349	1.30065997275477e-05	9.42120125451527e-05	9.92737137521858	21.6801290168233	1.56839583481051	0	0	0	NA	NA	NA
NV2.1592	751.228222528839	2.0696697224342	0.109939263140054	9.72964245786802	2.25383753768113e-22	5.09749752916268e-21	285.411927037534	277.89983557928	291.721625274755	1284.0830732747	1202.71055353548	1105.1272193082	structural maintenance of chromosomes protein 2 [Xenopus laevis]	Structural maintenance of chromosomes protein 2;	Structural maintenance of chromosomes
NV2.15922	351.679798158334	4.11784265294197	0.353184869262695	8.8277922535321	1.06762123115681e-18	2.06218887703466e-17	59.5642282513115	49.2730204927802	45.4834792095049	1149.29909215135	1144.29921594423	365.610794840414	Nitric oxide synthase, brain [Crassostrea gigas]	Nitric oxide synthase, brain;	Produces nitric oxide (NO) (By similarity)
NV2.15924	25.858742770804	-3.25877794550637	0.406443132078971	-5.55742677690882	2.73780775602626e-08	2.60238180945971e-07	104.237399439795	100.516961805272	76.8513959057151	12.8632015179957	9.8525147744276	6.38064214381177	NA	Zinc metalloproteinase nas-15;	Meprin A, alpha (PABA peptide hydrolase)
NV2.15932	48.926823182734	3.54320256696191	0.657110611928976	3.87028077281576	0.000108710077615512	0.000700421732813478	2.48184284380464	13.7964457379785	7.84197917405256	120.242970711699	148.49147267173	20.4180548601976	NA	Hemicentin-1;	Immunoglobulin domain
NV2.15933	306.193899114241	3.18677468819956	0.332612334585204	6.57454478026697	4.88022414642147e-11	5.88623803154998e-10	57.0823854075068	90.6623577067155	70.5778125664731	815.415122314683	857.872536430517	323.498556691257	NA	Hemicentin-1;	Immunoglobulin domain
NV2.15937	398.384214997686	2.38904297565333	0.18684708199783	7.43411650212154	1.05269162069126e-13	1.51326448000602e-12	148.910570628279	122.197090822095	148.997604306999	783.536753335302	826.203738941286	590.847462516969	thrombospondin 1 precursor [Sus scrofa]	Mucin-like protein {ECO:0000303|PubMed:23765379};	G2F domain
NV2.15956	45.4798310738125	-2.03350228017263	0.308335554987612	-3.3518751355618	0.000802662117441521	0.00459413265317219	91.8281852207719	67.011307870181	58.030645887989	18.4558978301677	19.7050295488552	14.0374127163859	NA	NA	NA
NV2.15970	211.781465127027	-1.94368267365594	0.166195359030537	-5.67815298309594	1.36156917970325e-08	1.33854158714873e-07	277.96639850612	305.492727055237	343.478687823502	74.3828609518881	78.1163671401045	89.9670542277459	nectin precursor [Paracentrotus lividus]	Lactadherin;	Milk fat globule-EGF factor 8 protein
NV2.15979	1329.74288649056	-2.14645087245105	0.0618142020184476	-18.5467228406331	8.66782011694471e-77	7.48763220194775e-75	2198.91275961092	2357.2213003746	2346.32016887653	517.883678507131	506.700759827705	536.612004294569	NA	NA	NA
NV2.15980	638.294521966909	1.74624945066472	0.0967741532851166	7.71124753182926	1.2459373564206e-14	1.89315514116058e-13	290.375612725143	317.318251973504	282.311250265892	1031.85246959574	1014.80902176604	934.126009854042	NA	NA	NA
NV2.15986	95.608779232896	-7.56666698943526	0.668496541543151	-9.82303808824026	8.96016693193024e-23	2.06231327440182e-21	183.656370441544	203.004844430254	205.459854360177	2.23707852486881	0	0.638064214381177	RecName: Full=Cytochrome P450 1A1; AltName: Full=CYPIA1 [Sparus aurata]	Cytochrome P450 1A1;	cytochrome P450, family 1, subfamily
NV2.16003	192.765285107737	-2.03796121051676	0.197499646386065	-5.25550920981289	1.47615465632434e-07	1.30972751937023e-06	322.639569694604	311.405489514371	418.761687894407	76.0606698455397	68.9676034209932	112.299301731087	NA	NA	NA
NV2.16006	9097.35014041281	-2.62931424757282	0.35443462313342	-4.59693873349244	4.28743622189729e-06	3.29486295158079e-05	14749.592020731	14645.912611274	15227.5551601753	3230.34138991057	3248.51487133984	733.135782323972	NA	NA	NA
NV2.1601	437.919709865452	1.58421718999235	0.180364752446425	3.23908736085164	0.00119912838683327	0.00665908826485772	243.220598692855	264.103389841302	268.195687752598	652.10838999926	665.748498329179	1012.60790822293	LOC733356 protein [Xenopus laevis]	Uncharacterized protein C1orf177 homolog;	chromosome 1 open reading frame 177
NV2.16010	148.008248220185	3.41753518775337	0.279291497502546	8.65595698176003	4.88792981912292e-18	9.14783174473567e-17	39.7094855008743	21.6801290168233	20.3891458525367	275.160658558864	325.836738611427	236.083759321035	gag-pol polyprotein [Silene latifolia]	Uncharacterized protein K02A2.6;	Inherit from opiNOG: to reverse transcriptase
NV2.16014	56.7955075020611	-3.79289871516627	0.245424503839783	-11.379869049219	5.2678772811248e-30	1.62737288391569e-28	196.065584660567	201.033923610543	225.849000212714	17.3373585677333	14.7787721616414	12.7612842876235	NA	NA	NA
NV2.16021	448.377631524026	1.66072949385719	0.144704261660568	4.56606796700336	4.96957697143781e-06	3.79718823546512e-05	210.956641723395	193.150240331698	208.596646029798	616.874403232576	592.558388576288	726.75514018016	gamma-glutamyltransferase 1 [Xenopus laevis]	Gamma-glutamyltranspeptidase 1;	Gamma-glutamyltransferase
NV2.16022	886.295310694985	-2.72672669212623	0.151996929915102	-11.3602734811203	6.59378964059799e-30	2.02691138227212e-28	1697.58050516238	1748.20676708384	1827.18114755425	232.09689695514	211.125316594877	353.487574767172	gamma-glutamyltranspeptidase 1 [Rattus norvegicus]	Gamma-glutamyltranspeptidase 1;	Gamma-glutamyltransferase
NV2.16035	1402.18718320573	-2.30405163757512	0.225213652941808	-5.79028678120182	7.0266346039523e-09	7.12554212364923e-08	2747.40002809174	2459.70918299959	2798.01816930195	684.546028609857	637.598456116529	298.614052330391	metalloproteinase 1 [Hydra vulgaris]	Zinc metalloproteinase nas-4;	astacin-like metalloendopeptidase (M12 family)
NV2.16036	25.373530272599	-2.69002356798358	0.404502452082549	-4.17803046503828	2.94044276674196e-05	0.000204722841733724	76.937128157944	98.5460409855604	76.8513959057151	13.9817407804301	17.5937763829064	7.65677057257412	NA	NA	NA
NV2.16037	145.806894854984	-3.25309241295705	0.254114435116854	-8.86644795255714	7.55162157205898e-19	1.47699902424579e-17	153.874256315888	240.452340004767	230.554187717145	24.607863773557	28.1500422126503	13.3993485020047	NA	NA	NA
NV2.16039	2038.8759256779	8.14814541995695	0.285111537235712	25.0714000887566	1.02029101558753e-138	1.71510000539169e-136	29.7821141256557	19.7092081971121	14.1155625132946	5288.45363278988	5259.13163637839	6589.28914191441	NA	NA	NA
NV2.16041	722.403060396482	4.40744553062167	0.179969243610947	18.9334880908195	6.04256049925142e-80	5.58159090868971e-78	84.3826566893579	63.0694662307586	90.9669584190097	1869.07910752789	1767.82265095444	1446.49157400213	lipoxygenase [Actineria villosa]	NA	NA
