Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Twihead_1	Twihead_2	Twihead_3	WT4d_1	WT4d_2	WT4d_3	TF	deM_TF	BLAST.Hit	Trinotate.Descr	Emapper.Annotation
NV2.13467	601.41463080696	3.13571838050737	0.176840645133206	12.077078654054	1.3959157008708e-33	4.23349380398857e-32	928.570166708183	817.189135476108	842.206458125608	111.044649413786	101.591198848533	80.6277008294536	NA	NA	NA	NA	NA
NV2.13477	541.875611360147	-1.68054300831435	0.155772857571188	-4.36881635816007	1.2492175577075e-05	7.71422030334871e-05	348.884744716947	313.643806119765	305.548694469003	1071.75672940998	1036.46512120035	993.249866252493	NA	NA	NA	NA	NA
NV2.13482	22.2456549749994	-2.51748124359002	0.389470081750836	-3.89627166422717	9.76848150458379e-05	0.000533668986804903	8.58793217764794	6.12585558827667	6.0590392670907	39.6946936818512	41.1062654300421	37.5335848688836	NA	NA	NA	NA	NA
NV2.13491	161.17363965965	-1.4830655590398	0.138059474703537	-3.49896709426944	0.00046706421830396	0.00232405522092755	97.6877285207453	93.1130049418054	88.2888578918931	281.882571588842	263.667331115556	230.762040304988	NA	NA	hypothetical protein AaeL_AAEL005383 [Aedes aegypti]	Adenosine monophosphate-protein transferase FICD homolog;	NA
NV2.13499	39707.0220870352	11.1880145206024	0.364280575844832	27.9674931801527	4.03977887764405e-172	1.33339634821438e-169	9077.44431177387	7729.6045812875	7727.87179665511	3.51725133889821	4.11062654300421	2.78026554584323	NA	NA	48 kDa dehydrin-like protein [Cornus sericea]	Glutamine-rich protein 2;	NA
NV2.13507	825.351810352345	-1.7864255463022	0.221434820284742	-3.55149901578686	0.000383043425092523	0.00193367116760957	445.498981715487	423.909206708746	372.198126407	1429.51143702363	1499.79145583325	1351.20905527981	NA	NA	putative DNA directed RNA polymerase II polypeptide D [Taeniopygia guttata]	DNA-directed RNA polymerase II subunit RPB4;	polymerase (RNA) II (DNA directed) polypeptide D
NV2.13508	656.778858224362	-1.78484887038635	0.153818549279773	-5.10243318547247	3.35314145573599e-07	2.45129617531914e-06	363.913626027831	387.154073179086	361.811201949131	1291.33370585263	1314.81326139806	1226.09710571686	NA	NA	Methylenetetrahydrofolate reductase [Crassostrea gigas]	Methylenetetrahydrofolate reductase {ECO:0000305};	Methylenetetrahydrofolate reductase
NV2.13509	65.4880855038674	2.14636465929086	0.346014464987108	3.31305415030431	0.000922831108864009	0.00437428130204472	61.1890167657416	80.861293765252	102.138090502386	15.5763987865492	21.1403650783074	18.7667924344418	NA	NA	neuropeptide FF receptor, putative [Ixodes scapularis]	Tachykinin-like peptides receptor 86C;	Tachykinin receptor
NV2.13518	202.828510557496	2.30363171563651	0.132410734770645	9.84536274868189	7.17798178793622e-23	1.37213080432711e-21	282.328270340176	332.021372884595	315.935618926872	64.8179175311241	56.9615392387727	66.7263731002374	NA	NA	NA	NA	NA
NV2.1352	49.5266879134081	1.95678048763969	0.266128761933711	3.59517881753049	0.000324168838928216	0.00165246838767938	72.9974235100075	73.51026705932	50.2034682130373	16.5813277405201	17.6169708985895	15.9865268885986	NA	NA	neuropeptide receptor A24 [Bombyx mori]	Neuropeptide Y receptor;	receptor
NV2.13522	209.536923897741	-4.24973454600935	0.359246796733684	-9.04596666012429	1.48346728484364e-19	2.44821550908695e-18	23.6168134885318	18.37756676483	17.3115407631163	390.414898617701	381.701036136105	353.09372432209	NA	NA	NA	NA	NA
NV2.13524	521.161542457175	5.33627460379786	0.191462402062321	22.6481782171855	1.45399701484667e-113	2.50390929408899e-111	624.772065923887	592.982820945182	600.710464480135	16.0788632635347	12.3318796290126	16.6815932750594	NA	NA	Plastocyanin protein [Marine Group I thaumarchaeote SCGC AAA799-N04]	PI-actitoxin-Avd5a {ECO:0000303|PubMed:22683676};	NA
NV2.13525	397.133382618999	6.91706542484827	0.270874468350908	21.8443084018643	8.80481313922405e-106	1.33107266724575e-103	750.370574021989	804.937424299554	775.55702618761	7.53696715478188	4.69785890629053	6.95066386460807	NA	NA	beta-1,4-N-acetyl-galactosaminyl transferase 4 [Capsaspora owczarzaki ATCC 30864]	Beta-1,4-N-acetylgalactosaminyltransferase 3;	Beta-1,4-N-acetylgalactosaminyl transferase
NV2.13528	6024.21709802938	-1.34338214139158	0.0911057079474749	-3.76905189727024	0.000163868816519083	0.000869809177792525	2582.82060242762	2990.64269819667	2803.60402658668	7141.02514691733	7693.33119141403	6416.15781341971	NA	NA	PREDICTED: chymotrypsin-like protease CTRL-1 [Cricetulus griseus]	Chymotrypsinogen B;	chymotrypsin-like elastase family member
NV2.13529	83.0693289129369	5.06178595943486	0.350696488459901	11.582054834003	5.08132441104618e-31	1.37473427098851e-29	147.068338542221	131.093309589121	133.298863875995	3.01478686191275	3.5233941797179	6.25559747814726	NA	NA	NA	NA	NA
NV2.13531	41725.8332657669	2.28482783655457	0.142298204311731	9.02912192581091	1.73054766828182e-19	2.85360249980459e-18	59325.435483192	57959.1700629209	57424.1118653331	12141.0491573996	12280.7904134067	11429.6716589615	NA	NA	GAPDH [Cyanea capillata]	Glyceraldehyde-3-phosphate dehydrogenase;	Glyceraldehyde-3-phosphate dehydrogenase
NV2.13537	14154.0768348615	1.59843561947197	0.0482306756888094	12.4077801300806	2.37136580077559e-35	7.64862024732245e-34	19592.2937717816	19140.8483711293	18903.3369362848	6548.61952855148	6475.41126995821	6003.98344624845	NA	NA	alpha enolase [Asterias rubens]	Alpha-enolase;	enolase 2, gamma, neuronal
NV2.13548	93.1732826122737	5.25275786819372	0.469198500891306	9.06387778331565	1.25893455533297e-19	2.08286883323426e-18	221.139253574434	169.073614236436	188.695794317968	4.52218029286913	6.45955599614948	4.17039831876484	NA	NA	NA	NA	NA
NV2.13551	226.666955202018	2.37591773287771	0.265681243858558	5.17882900913478	2.23283007238061e-07	1.66361801179178e-06	333.855863406064	389.604415414396	360.080047872819	77.3795294557606	66.3572570513537	64.641173940855	NA	NA	aminopeptidase A [Bitis rhinoceros]	Glutamyl aminopeptidase;	Aminopeptidase
NV2.13556	20.1049892466273	5.71504785854943	1.08431968668815	4.3483927447178	1.37138857199534e-05	8.43970766929635e-05	19.3228473997079	17.1523956471747	24.2361570683628	0.502464476985458	0.587232363286316	0	NA	NA	NA	NA	NA
NV2.1356	21.9517246498279	-3.14638736179937	0.453881436706244	-4.72896044697357	2.25672338037943e-06	1.51653036393058e-05	5.36745761102996	8.57619782358734	2.59673111446744	46.2267318826622	43.4551948831874	49.3497134387173	NA	NA	NA	NA	NA
NV2.13560	1286.91624733825	-2.12256449389277	0.214085994765624	-5.24352139485691	1.57540531657648e-07	1.18673742447625e-06	602.228743957562	579.505938650973	555.700458496033	2672.10608860867	2518.05237377172	2374.34677615012	*	HMG_box	SoxBb [Acropora millepora]	Transcription factor Sox-14 {ECO:0000250|UniProtKB:Q9W7R6};	SRY (sex determining region Y)-box 14
NV2.13568	27.2891156017109	5.24853908580074	0.646975377608556	6.56677090479827	5.14180604816012e-11	5.19267348178292e-10	57.9685421991236	45.3313313532474	51.9346222893489	1.50739343095638	1.17446472657263	1.39013277292161	NA	NA	NA	NA	NA
NV2.13570	113.434879981512	-1.86555231945114	0.162865823427787	-5.31451167122802	1.0694372808153e-07	8.20896740669232e-07	63.3359998101535	61.2585558827667	48.4723141367256	195.961146024329	223.1482980488	205.739650392399	NA	NA	Splicing factor 3A subunit 2 [Heterocephalus glaber]	Splicing factor 3A subunit 2;	splicing factor 3A subunit
NV2.13577	1267.5030231	1.38913917852488	0.0968493240153818	4.01798548911996	5.86978109107218e-05	0.000330711649296141	1429.89070757838	1508.18564583372	1464.55634855964	561.252820792757	625.402466899927	492.107001614251	NA	NA	NA	NA	NA
NV2.13581	128.580976953773	5.02194693994867	0.588996847310723	6.8284693853835	8.58253799515306e-12	9.12828047561821e-11	196.448948563697	172.749127589402	156.669443906202	2.00985790794183	8.80848544929474	5.56053109168645	NA	NA	NA	NA	NA
NV2.13587	71.3910899674398	7.00639972181847	0.548939210440136	10.9418303658844	7.27167990252908e-28	1.74344247929402e-26	203.963389219139	204.603576648441	192.158102470591	2.00985790794183	1.17446472657263	1.39013277292161	NA	NA	lectin [Nemopilema nomurai]	NA	NA
NV2.13588	447.614180884588	2.31823098945603	0.210405639352129	6.26518848788971	3.72374706250574e-10	3.51837246306602e-09	534.598778058584	563.578714121454	547.910265152631	113.054507321728	114.510310840832	102.174758809739	NA	NA	NA	Zinc finger CCHC domain-containing protein 24;	zinc finger, CCHC domain containing 24
NV2.13589	603.420130406609	-1.91841285958996	0.260479893351048	-3.52584933821444	0.00042212703858573	0.00211640604358273	304.871592306502	292.815897119625	281.31253740064	1129.03767978633	1200.89018292052	991.859733479571	NA	NA	Siah-interacting protein [Xenopus laevis]	Calcyclin-binding protein;	Calcyclin binding protein
NV2.13597	922.765562989976	2.20930148824847	0.0838161702667407	14.4280212803798	3.44832739010449e-47	1.61062914230258e-45	1311.80664013572	1380.76784959756	1404.83153292689	280.375178157886	275.999210744569	332.936799114726	NA	NA	endothelin converting enzyme 1 [Xenopus laevis]	Endothelin-converting enzyme 1;	endothelin-converting enzyme
NV2.13601	40.8513303623358	3.37323536416987	0.30040992057491	7.89998998577706	2.78925837955797e-15	3.68994475275658e-14	103.055186131775	133.543651824431	131.567709799684	9.54682506272371	9.98295017586737	16.6815932750594	NA	NA	NA	NA	NA
NV2.13603	2167.17815480856	-2.06536458050098	0.141809314691908	-7.51265587042409	5.79396914259204e-14	7.07857895742706e-13	1056.3156578507	1052.42199006593	995.413593879187	4339.7856877234	4514.05517658191	4134.94993305534	NA	NA	Fat4 [Mus musculus]	Protocadherin Fat 4;	Cadherins are calcium dependent cell adhesion proteins (By similarity)
NV2.13607	198.50994735851	2.00084359539264	0.18230347756482	5.48998630614046	4.01964905810286e-08	3.21766895499874e-07	343.517287105918	273.213159237139	331.516005613677	69.8425623009787	78.6891366803664	89.6635638534441	NA	NA	anchor protein [Homo sapiens]	Protocadherin Fat 4;	Cadherins are calcium dependent cell adhesion proteins (By similarity)
NV2.13614	213.119548485068	1.66296750068775	0.168493513675664	3.93467669007076	8.33087633735938e-05	0.000458800542227656	250.123524673996	256.060763589965	224.184452882356	58.2858793303132	95.1316428523832	77.8474352836104	NA	NA	calmodulin [Talaromyces stipitatus ATCC 10500]	Calmodulin;	calmodulin
NV2.13616	437.747705975325	2.98698704349552	0.131312103801757	15.1317889666537	9.99411460695182e-52	5.18124203340507e-50	567.87701524697	570.929740827386	512.421606588242	77.881993932746	68.1189541412127	60.4707756220902	NA	NA	NA	NA	NA
NV2.13621	51.5622807331042	8.05810048931992	0.745009984079899	9.47383342524839	2.6975797601435e-21	4.83464882985356e-20	206.110372263551	213.179774472028	206.007335081084	0	1.17446472657263	1.39013277292161	NA	NA	NA	NA	NA
NV2.13622	253.22566350833	13.1450045612733	1.18576255778852	10.2423579505867	1.28076252483469e-24	2.69259246728515e-23	935.011115841419	1035.26959441876	978.102053116071	0	0	0	NA	NA	echinonectin [Lytechinus variegatus]	EGF-like repeat and discoidin I-like domain-containing protein 3;	FA58C
NV2.13623	26.5718638089826	6.64405393033636	1.07800996529938	5.23562315007815	1.64429144381259e-07	1.23580826388101e-06	33.2782371883858	35.5299624120047	47.6067370985698	0.502464476985458	0	0.695066386460807	NA	NA	NA	NA	NA
NV2.13626	55.3244648733572	3.10627840947456	0.31500964387814	6.6863934181309	2.28737596087518e-11	2.36796620643869e-10	55.8215591547116	73.51026705932	70.111740090621	10.0492895397092	8.22125308600842	4.17039831876484	NA	NA	NA	NA	NA
NV2.13640	174.218244675641	2.00896955049482	0.144172015665138	6.99837306040247	2.58951824850146e-12	2.85539083481754e-11	220.065762052228	242.583881295756	208.604066195551	63.8129885771532	51.6764479691958	49.3497134387173	NA	NA	NA	NA	NA
NV2.13641	42.6960713355488	2.12680458074201	0.29445857080953	3.8266998907323	0.000129872692741119	0.000697585789814245	47.2336269770637	68.6095825886987	45.0100059841024	15.5763987865492	10.5701825391537	9.73092941045129	NA	NA	NA	NA	NA
NV2.13657	118.517507978039	4.65900186697188	0.285355264586839	12.8226191034873	1.22491792017712e-37	4.23355575762437e-36	228.653694229876	213.179774472028	192.158102470591	9.54682506272371	7.63402072272211	7.64573025106887	NA	NA	NA	NA	NA
NV2.13660	294.484984409831	3.58948779977965	0.191542462008756	13.5191318552712	1.20590460027346e-41	4.86389708835348e-40	344.590778628124	238.90836794279	281.31253740064	24.118294895302	22.9020621681663	25.022389912589	NA	NA	NA	NA	NA
NV2.13663	79.2409590147855	5.69362790928586	0.55023702922101	8.53019273517595	1.46104095190608e-17	2.17225638224835e-16	95.5407454763333	121.291940647878	88.2888578918931	1.00492895397092	2.93616181643158	2.08519915938242	NA	NA	NA	NA	NA
NV2.1367	76.9271808122342	1.77671029663794	0.221009327431794	3.51437790279524	0.000440785253034809	0.00220159171528407	141.700880931191	137.219165177397	121.180785341814	41.2020871128076	37.5828712503242	37.5335848688836	NA	NA	NA	NA	NA
NV2.13682	651.258797461659	1.73389135987597	0.142080141442765	5.16533382092392	2.40010183369401e-07	1.7842198466395e-06	1141.12148810497	953.18312953585	1038.69244578698	328.109303471504	315.931011448038	297.488413405225	NA	NA	NA	NA	NA
NV2.13683	4819.29774790412	5.93169554330681	0.257895212597931	19.1228658090506	1.62905789439585e-81	1.62119912264399e-79	5291.23971295334	6008.23916098176	5423.70572108433	102.000288828048	87.4976221296611	84.1030327617576	NA	NA	NA	NA	NA
NV2.13698	619.553502806109	5.42359769593282	0.146523134875994	30.1904385247873	3.16236028032477e-200	1.33249751045855e-197	1164.7383015935	1199.44252418457	1100.14841549604	26.6306172802293	28.7743858010295	25.022389912589	NA	CSD	Cold shock domain-containing protein E1 [Crassostrea gigas]	Cold shock domain-containing protein E1;	Cold shock domain containing E1, RNA-binding
NV2.13699	56.2548993270463	10.0227962920001	1.19829583564256	7.52969010124429	5.08608882658254e-14	6.24070031732594e-13	113.790101353835	106.589887236014	117.718477189191	0	0	0	NA	NA	NA	NA	NA
NV2.13700	169.62040353848	4.60943949423749	0.312777173338608	11.5399709502776	8.29532316621855e-31	2.22904450452907e-29	258.711456851644	209.504261119062	222.453298806044	12.059147447651	9.39571781258106	6.25559747814726	NA	NA	General transcription factor 3C polypeptide 1 [Crassostrea gigas]	NA	NA
NV2.13701	29.6585179363224	5.54171496173185	0.692850944050406	6.55511116890595	5.56004407577057e-11	5.60076871193084e-10	41.8661693660337	53.9075291768347	41.5476978314791	0.502464476985458	1.17446472657263	1.39013277292161	NA	NA	Prenylcysteine oxidase-like protein [Acromyrmex echinatior]	Prenylcysteine oxidase 1;	Prenylcysteine oxidase 1
NV2.13702	27.9869820537297	-5.55207078071701	0.639346742627912	-7.11987795856532	1.08022669842395e-12	1.21619155972644e-11	4.29396608882397	2.45034223531067	0	92.9559282423098	105.701825391537	94.5290285586697	NA	NA	NA	NA	NA
NV2.13706	469.347479388361	-2.15005004046229	0.212428308011246	-5.41382667512188	6.16918853272246e-08	4.85012344986247e-07	206.110372263551	229.106999001547	225.050029920512	959.707151042226	1059.9544157318	910.536966263657	NA	NA	General transcription factor 3C polypeptide 1 [Crassostrea gigas]	NA	Domain of unknown function (DUF1772)
NV2.13715	31.2916793545586	8.58527194040535	1.20247107689146	6.30807017829838	2.82536109608215e-10	2.69785203215096e-09	80.5118641654494	88.212320471184	75.3052023195559	0	0	0.695066386460807	NA	NA	NA	NA	NA
NV2.13719	33.3352639507177	3.3984215103445	0.425456065252565	5.63729537836232	1.72741672844542e-08	1.42540670375554e-07	38.6456947994157	49.0068447062134	49.3378911748814	3.01478686191275	4.11062654300421	6.25559747814726	NA	NA	NA	NA	NA
NV2.13720	40.7503807698362	6.87983749964556	0.867745743448687	6.7759911748772	1.23556220965224e-11	1.3015464893592e-10	79.4383726432434	67.3844114710434	61.4559697090628	0	0	2.08519915938242	NA	NA	NA	NA	NA
NV2.13721	380.628926709537	1.52062820949141	0.145789367107449	3.57109863236942	0.000355486985274106	0.00180098855368851	541.03972719182	482.717420356202	527.136416236891	184.404463053663	160.901667540451	196.008720981947	NA	NA	NA	NA	NA
NV2.13730	483.565601030421	-1.55822007382926	0.157186262900839	-3.55132861821021	0.000383291524197553	0.00193393766756901	340.2968125393	260.961448060586	296.027347049289	894.386769034116	892.5931921952	857.711920892635	NA	NA	NA	NA	NA
NV2.13734	77.4655024607124	1.98566476849383	0.221792720791586	4.44408078396782	8.82684363117489e-06	5.5670959003754e-05	127.745491142513	155.596731942227	145.416942410177	40.1971581588367	32.8850123440337	34.7533193230403	NA	NA	G-protein coupled receptor Mth2 [Zootermopsis nevadensis]	G-protein coupled receptor Mth2;	NA
NV2.13735	354.875062319519	3.13655031676072	0.136278320344021	15.6778445123716	2.14407470383036e-55	1.22015101823725e-53	1015.52298000687	1298.68138471465	1248.16208902068	120.089009999525	130.952817012848	155.694870567221	NA	NA	NA	NA	NA
NV2.13741	31422.9428463935	1.44639594400778	0.130498514458463	3.42069751414576	0.000624607616445776	0.00304598109728938	38351.5581223313	37186.3937630747	36188.9103882565	14039.8624159277	13993.7472171129	12962.2930411076	NA	NA	NA	NA	NA
NV2.13742	152.144267462078	4.54871865807183	0.506520018328841	7.00607780474325	2.45091654931315e-12	2.70708038720567e-11	164.244202897517	159.272245295193	162.728483173293	3.51725133889821	11.15741490244	6.25559747814726	NA	NA	Endothelin-converting enzyme 2 [Chelonia mydas]	Endothelin-converting enzyme 1;	NA
NV2.13743	46.6256958047939	3.51648614891802	0.378188675068436	6.65404945947322	2.85136783465804e-11	2.93495262981122e-10	155.656270719869	145.795363000985	163.594060211449	15.5763987865492	11.7446472657263	13.2062613427553	NA	NA	NA	NA	NA
NV2.13746	451.058390928416	3.07245792252894	0.191188024058663	10.839894040084	2.22728873696933e-27	5.2324111680831e-26	1024.11091218452	1002.18997424206	1120.05668737362	128.128441631292	117.446472657263	128.587281495249	NA	NA	endothelin converting enzyme 1, isoform CRA_b [Rattus norvegicus]	Endothelin-converting enzyme 1;	NA
NV2.13747	182.550293851464	3.23056574311502	0.249894854827467	8.92601708288494	4.41622334156105e-19	7.11626420311432e-18	122.378033531483	140.894678530363	161.862906135137	17.586256694491	12.919111992299	14.5963941156769	NA	NA	membrane metallo-endopeptidase-like protein 1 [Pan troglodytes]	Membrane metallo-endopeptidase-like 1;	NA
NV2.13750	1068.54268701381	1.60138658610271	0.176028492734355	3.41641615377723	0.000634512000341452	0.00308971616787856	1021.9639291401	1236.19765771423	1216.13573860892	398.956794726454	367.020227053948	378.81118062114	NA	NA	NA	NA	NA
NV2.13773	21.9568413270762	3.68087778280565	0.469536968488829	5.70962024871837	1.13228533142215e-08	9.49355575930747e-08	41.8661693660337	29.404106823728	39.8165437551675	4.52218029286913	1.17446472657263	2.78026554584323	NA	NA	NA	NA	NA
NV2.13780	42.9136361940804	3.31258675137682	0.391588966135776	5.90564840015174	3.51262421055146e-09	3.07261527675623e-08	69.7769489433895	69.834753706354	89.1544349300489	9.04436058573825	8.80848544929474	4.86546470522565	NA	NA	NA	NA	7 transmembrane receptor (rhodopsin family)
NV2.13782	351.488974261496	2.19399152526583	0.246173923789698	4.85019496332128	1.23340179740604e-06	8.52873226111353e-06	561.436066113734	532.94943618007	505.496990282996	122.098867907466	117.446472657263	109.820489060807	NA	NA	NA	NA	NA
NV2.13793	174.156845481106	7.2133798629921	0.47656252466195	13.037911168948	7.44694142775561e-39	2.70604088138114e-37	284.475253384588	301.392094943212	283.043691476951	0.502464476985458	4.69785890629053	0.695066386460807	NA	NA	NA	NA	NA
NV2.13794	69.8255158722219	4.79720180221977	0.368239079826832	10.3117838660835	6.23334105125697e-25	1.32594077528564e-23	109.496135265011	115.166085059601	99.5413593879187	6.0295737238255	2.93616181643158	2.08519915938242	NA	NA	NA	NA	NA
NV2.13795	161.473548832117	8.52679291689578	0.73707695220924	10.2116785694299	1.75796915609944e-24	3.66086447606659e-23	303.798100784296	281.789357060727	278.715806286172	0.502464476985458	0	2.08519915938242	NA	NA	retinol dehydrogenase, retinaldehyde reductase [Branchiostoma floridae]	17-beta-hydroxysteroid dehydrogenase type 6;	Dehydrogenase
NV2.13796	754.992241395128	5.38082841520345	0.151476461520599	28.9208525946964	6.52899778579193e-184	2.30893343124685e-181	1340.79091123528	1275.4031334792	1247.29651198253	31.1527975730984	36.4084065237516	24.3273235261282	NA	NA	retinol dehydrogenase, retinaldehyde reductase [Branchiostoma floridae]	17-beta-hydroxysteroid dehydrogenase type 6;	Dehydrogenase
NV2.13797	307.852722983618	3.44471062176813	0.344213835136398	7.10230203501086	1.22695714250631e-12	1.37513634692671e-11	266.225897507086	278.113843707761	220.722144729733	23.1133659413311	23.4892945314526	23.6322571396674	NA	NA	NA	NA	NA
NV2.13804	773.546116778274	-2.3731430483993	0.124146942534276	-11.0606271920083	1.94731045928989e-28	4.76105386861444e-27	299.504134695472	314.868977237421	327.188120422898	1619.44300932413	1697.10152989745	1564.59443592328	NA	NA	UDP-glucose dehydrogenase [Danio rerio]	UDP-glucose 6-dehydrogenase;	hyaluronan, chondroitin sulfate, and heparan sulfate (By similarity)
NV2.13807	82.7426493238427	2.36137367663776	0.348102364148373	3.91084294979824	9.19745644735912e-05	0.000504141786558262	95.5407454763333	74.7354381769754	80.4986645484908	22.6109014643456	11.15741490244	14.5963941156769	NA	NA	NA	NA	NA
NV2.13812	47.6525452360082	2.162183252848	0.331573769963628	3.50505184102918	0.000456518380557186	0.00227329394230689	54.7480676325056	42.8809891179367	56.262507480128	9.04436058573825	16.4425061720168	9.03586302399049	NA	NA	NA	NA	NA
NV2.13817	26.2550417893733	2.69339716627639	0.468073427660584	3.61780239211598	0.000297115100274366	0.00152358038473163	42.9396608882397	19.6027378824853	32.891927449921	4.01971581588367	3.5233941797179	7.64573025106887	NA	NA	NA	NA	NA
NV2.13828	102.640447612748	-2.23384957383818	0.282172128442325	-4.37268407992457	1.22728258478992e-05	7.59060097101173e-05	41.8661693660337	49.0068447062134	40.6821207933233	219.07451196566	194.373912247771	202.959384846556	NA	NA	Group XIIA secretory phospholipase A2 [Zootermopsis nevadensis]	Group XIIA secretory phospholipase A2;	Phospholipase A2, group XIIA
NV2.13831	74.5455077470801	4.15627563485205	0.399109848426512	7.90828802470209	2.60952510968921e-15	3.46142232232319e-14	68.7034574211835	62.483727000422	57.1280845182838	2.51232238492729	5.28509126957684	2.78026554584323	NA	NA	NA	NA	NA
NV2.13843	877.178792478723	-2.02190512209593	0.14598611345784	-7.00001594597593	2.55933377996666e-12	2.82525341017055e-11	375.722032772097	392.054757649707	470.873908756763	1637.53173049561	1653.05910265098	1749.48209472185	NA	NA	KRP110 [Strongylocentrotus purpuratus]	Kinesin-like protein KIF23;	Kinesin family member 23
NV2.13847	208.970884192139	6.30367504297115	0.40146149918316	13.2109182418796	7.58929316650959e-40	2.85196132579802e-38	202.889897696933	273.213159237139	218.990990653421	2.00985790794183	4.69785890629053	2.08519915938242	NA	NA	Low affinity immunoglobulin epsilon Fc receptor [Cricetulus griseus]	Lectin;	Pathogen-recognition receptor expressed on the surface of immature dendritic cells (DCs) and involved in initiation of primary immune response. Thought to mediate the endocytosis of pathogens which are subsequently degraded in lysosomal compartments. The receptor returns to the cell membrane surface and the pathogen-derived antigens are presented to resting T-cells via MHC class II proteins to initiate the adaptive immune response. Probably recognizes in a calcium-dependent manner high mannose N-linked oligosaccharides in a variety of pathogen antigens (By similarity)
NV2.13856	48.9967394386614	3.21426311926491	0.554407107943507	3.99392988931617	6.49870872503762e-05	0.000363766047458013	75.1444065544195	64.9340692357327	78.7675104721791	3.51725133889821	9.98295017586737	10.4259957969121	NA	NA	NA	NA	NA
NV2.13857	31.725443890499	2.57461409108718	0.29312570443473	5.37180488529212	7.79524306218127e-08	6.07544248734505e-07	85.8793217764794	79.6361226475967	71.8428941669326	14.0690053555928	11.15741490244	14.5963941156769	NA	NA	NA	NA	NA
NV2.1386	243.013925019802	9.37173833644554	0.845341706392413	9.90337785671647	4.02447722971345e-23	7.80614564713469e-22	364.987117550037	415.333008885158	384.316204941182	0	0.587232363286316	1.39013277292161	NA	NA	NA	NA	NA
NV2.13863	3211.7921164149	-1.62989388032176	0.122607638047637	-5.13747667235079	2.78452019961807e-07	2.05533499937518e-06	1649.95646963061	1683.38511565843	1600.4519435501	5209.04923290825	5343.81450590548	4713.24516659073	NA	NA	NA	NA	NA
NV2.13866	496.996863108083	2.21247807217831	0.105349044240519	11.5091511358199	1.18640421255535e-30	3.16225424299409e-29	785.795794254786	748.579552887409	728.815866127196	172.345315606012	160.314435177164	154.304737794299	NA	NA	NA	NA	NA
NV2.1387	189.607410401656	9.95089263384547	1.18478891716566	7.55484162972969	4.19369816365282e-14	5.16492527568286e-13	212.551321396786	202.15323441313	212.066374348175	0	0	0.695066386460807	NA	NA	copper/zinc superoxide dismutase [Anemonia viridis]	Superoxide dismutase [Cu-Zn];	Destroys radicals which are normally produced within the cells and which are toxic to biological systems (By similarity)
NV2.13872	565.305947479183	2.5657705792521	0.307200077423278	5.09690815310144	3.45245726278955e-07	2.51831428528045e-06	1069.19755611717	997.289289771442	888.947618186022	170.837922175056	153.854879181015	174.461663001662	NA	NA	NA	NA	NA
NV2.13873	1910.75682311686	3.15705011797233	0.210777129258711	10.2337958845845	1.39924914048835e-24	2.92615944859887e-23	258.711456851644	305.067608296178	254.47964921781	35.6749778659675	28.7743858010295	26.4125226855107	NA	NA	Elastase-1 [Esox lucius]	Plasminogen;	Transmembrane protease serine 6
NV2.13878	626.529917929338	2.47259878812837	0.331956130653457	4.43612469283082	9.15928058049293e-06	5.75294616606667e-05	843.76433645391	835.566702240938	921.839545635943	152.749201003579	152.680414454442	163.34060081829	NA	NA	NA	NA	NA
NV2.1388	78.1855108343894	6.83331770001807	0.852502501237942	6.84258133148859	7.77787193472346e-12	8.29472136754246e-11	65.4829828545655	56.3578714121454	77.0363563958675	0	0	2.08519915938242	NA	NA	copper/zinc superoxide dismutase [Anemonia viridis]	Superoxide dismutase [Cu-Zn];	Destroys radicals which are normally produced within the cells and which are toxic to biological systems (By similarity)
NV2.13881	50.3393897915342	-2.96215428359161	0.392060020652199	-5.00472932773796	5.59405788626696e-07	4.0183069415898e-06	8.58793217764794	20.8279090001407	15.5803866868047	111.044649413786	140.34853482543	96.6142277180521	NA	NA	NA	NA	7 transmembrane receptor (rhodopsin family)
NV2.13883	908.874046570576	7.74359327090895	0.64170682773851	10.5088382722599	7.86564731994704e-26	1.73271723608711e-24	1324.68853840219	1348.91340053852	1323.46729134024	5.52710924684004	8.22125308600842	4.86546470522565	NA	NA	NA	NA	Collagen triple helix repeat (20 copies)
NV2.13886	448.920705984132	1.8696206928739	0.115917683629932	7.50205374746938	6.28255995909545e-14	7.66131880726148e-13	641.947930279183	616.261072180633	677.746820876003	182.897069622707	190.263285704766	155.694870567221	NA	NA	NA	NA	NA
NV2.13889	17.2752985080494	7.37934983240141	1.2600806546499	5.06265198887118	4.13464198687427e-07	2.99606476063147e-06	35.4252202327977	39.2054757649707	31.1607733736093	0.502464476985458	0	0	NA	NA	NA	NA	NA
NV2.13892	2564.73007734581	3.45145796231652	0.0735818556435421	33.3160660447637	2.25989700224107e-243	1.39859375726194e-240	2984.30643173266	2952.66239354935	3036.4442498506	258.769205647511	268.952422385133	295.403214245843	NA	NA	NA	NA	NA
NV2.13902	21.5255808202923	2.58167069088751	0.432126401840222	3.66020378331879	0.000252014741452056	0.0013041285444778	53.6745761102996	42.8809891179367	31.1607733736093	8.03943163176733	2.34892945314526	11.1210621833729	NA	NA	Organic cation transporter protein [Crassostrea gigas]	Solute carrier family 22 member 8;	solute carrier family 22
